zone_code,geography
T3-O,"POLYGON((-80.21143189 25.75117331, -80.21311238 25.75110537, -80.21309382 25.75069532, -80.21401444 25.75068104, -80.2140195 25.75083514, -80.21413554 25.75074497, -80.2141416 25.75074775, -80.21419653 25.75070953, -80.21472765 25.75032997, -80.2147281 25.75026119, -80.21619572 25.75022232, -80.2162083 25.75061995, -80.21652428 25.75061753, -80.21790382 25.75057542, -80.21868178 25.75054108, -80.21993364 25.75051202, -80.21993382 25.75048451, -80.22130727 25.75044509, -80.22237982 25.75042606, -80.22232034 25.7492977, -80.22231346 25.74895375, -80.22227595 25.74818319, -80.22227695 25.74802912, -80.22225787 25.74769336, -80.22222556 25.74752261, -80.22219123 25.74673005, -80.22180532 25.74674449, -80.22182364 25.74719581, -80.21983333 25.74726494, -80.21983242 25.74694029, -80.21982657 25.74690449, -80.21654705 25.74807269, -80.21191527 25.7497425, -80.21215233 25.7501895, -80.21098322 25.75056835, -80.21121912 25.75088643, -80.21143189 25.75117331))"
T3-R,"POLYGON((-80.18276496 25.83361669, -80.18354038 25.83359079, -80.18353024 25.83329635, -80.18348441 25.83288615, -80.18347369 25.832677, -80.18279561 25.8326952, -80.18278878 25.83236226, -80.18274624 25.83235926, -80.18273959 25.83199881, -80.18342076 25.83197238, -80.18341812 25.83191459, -80.18339429 25.83184292, -80.18332535 25.83169947, -80.18379749 25.83156456, -80.18388591 25.83152654, -80.1837206 25.83125048, -80.18378767 25.83122335, -80.18395817 25.83118579, -80.18393776 25.83061616, -80.18434524 25.83059919, -80.18432462 25.83005983, -80.18465914 25.83004245, -80.1846499 25.82961595, -80.1846621 25.82961597, -80.18477865 25.82945985, -80.18477708 25.82924524, -80.18514503 25.8292308, -80.18502237 25.82894123, -80.18530257 25.82886577, -80.18513217 25.82844387, -80.18567037 25.82842763, -80.18566394 25.82803416, -80.18579773 25.82802941, -80.18592382 25.82781827, -80.18591583 25.82765315, -80.18615297 25.82764897, -80.18614641 25.82727476, -80.18627716 25.82726999, -80.18636652 25.82709441, -80.18635904 25.82685501, -80.18651103 25.82685586, -80.18648583 25.82596873, -80.18636369 25.82597111, -80.18635798 25.82556668, -80.18637087 25.82556629, -80.18636691 25.82525932, -80.18637648 25.82519335, -80.1863512 25.82444486, -80.18635728 25.8244449, -80.18631624 25.82333316, -80.18646216 25.82333122, -80.18645872 25.82294603, -80.18653168 25.82294368, -80.18651582 25.82259694, -80.18667087 25.82259505, -80.18665813 25.82223457, -80.18604697 25.82225591, -80.1860348 25.82181288, -80.18729338 25.82180067, -80.18780004 25.81927234, -80.18814896 25.81758501, -80.18852118 25.81604638, -80.18907528 25.81413184, -80.18907579 25.81405757, -80.18591686 25.81416646, -80.18529356 25.81419048, -80.1851202 25.81420602, -80.18514278 25.81445926, -80.18427146 25.81519171, -80.18329035 25.81597582, -80.1824833 25.81664259, -80.18169177 25.81725992, -80.18051803 25.81820249, -80.18006893 25.81853011, -80.17905012 25.81992475, -80.17868534 25.82036564, -80.17845783 25.82073853, -80.17817314 25.821466, -80.17801139 25.82199883, -80.18123429 25.82190147, -80.18138437 25.82571556, -80.1814756 25.82571057, -80.18151178 25.8257548, -80.18155424 25.82576879, -80.18199507 25.82576302, -80.1820447 25.82694634, -80.17929603 25.82702439, -80.17937378 25.82765211, -80.1795433 25.82863802, -80.17987792 25.82860689, -80.17990983 25.82927013, -80.17985687 25.82989712, -80.17979501 25.83005084, -80.17978756 25.83024889, -80.17985215 25.83058215, -80.17996195 25.8309707, -80.18018408 25.83138189, -80.18063314 25.83195118, -80.18161547 25.83189619, -80.18189814 25.83234624, -80.18191681 25.83272602, -80.18146985 25.8327345, -80.18147735 25.83297115, -80.18167498 25.83296676, -80.18168757 25.83334651, -80.1827549 25.83331125, -80.18275736 25.83339655, -80.18276496 25.83361669))"
T3-R,"POLYGON((-80.17163248 25.79071928, -80.17165293 25.7908377, -80.1716828 25.79091215, -80.17176999 25.79104746, -80.17189078 25.7911582, -80.17196341 25.79120263, -80.17212711 25.79126134, -80.17221211 25.79127558, -80.17235798 25.79127641, -80.17418512 25.7911795, -80.17865687 25.79099022, -80.17864488 25.79052518, -80.17819506 25.7905309, -80.17817124 25.79001903, -80.17492755 25.79017124, -80.17161705 25.79031475, -80.17163001 25.79063672, -80.17163248 25.79071928))"
T3-R,"POLYGON((-80.20060994 25.75986066, -80.20190114 25.75895982, -80.20195237 25.75902339, -80.20268797 25.75851567, -80.20452832 25.75727115, -80.20526238 25.7567648, -80.20523688 25.75671651, -80.20567031 25.75641348, -80.20703149 25.75548821, -80.20779462 25.75494761, -80.20713749 25.75416542, -80.20799823 25.75356481, -80.20871573 25.75440511, -80.20920103 25.75406659, -80.20953354 25.75386204, -80.20968926 25.75374458, -80.21121837 25.75268262, -80.21129771 25.75263077, -80.21133693 25.75267226, -80.21142543 25.75261221, -80.21218546 25.75207432, -80.21217038 25.75205773, -80.21223143 25.75201404, -80.21300039 25.7515037, -80.21311332 25.75142452, -80.21311032 25.751419, -80.21286929 25.75111231, -80.21143189 25.75117331, -80.21098322 25.75056835, -80.20995333 25.75102773, -80.2090749 25.75155121, -80.20821144 25.75210779, -80.20784351 25.75169859, -80.20680555 25.75245505, -80.20489797 25.75377352, -80.20119548 25.75635323, -80.20032232 25.75698674, -80.2002318 25.75734666, -80.20010885 25.75846576, -80.20007415 25.75910937, -80.20006949 25.75935146, -80.2000432 25.75964846, -80.2002873 25.75949297, -80.20029542 25.75950245, -80.20060994 25.75986066))"
T3-R,"POLYGON((-80.2451801 25.72641697, -80.24513424 25.72646351, -80.24515732 25.7271377, -80.24516015 25.72717073, -80.24520245 25.72720672, -80.24522432 25.72759202, -80.24673639 25.72753712, -80.24672156 25.72721369, -80.24779642 25.72717769, -80.24780941 25.7275036, -80.24827552 25.72748332, -80.24826572 25.72716393, -80.24922009 25.72713477, -80.24920977 25.7269665, -80.24959148 25.72695716, -80.24958286 25.72665982, -80.25101065 25.72662865, -80.25116564 25.72661569, -80.25183393 25.72660811, -80.25183364 25.72665488, -80.25199159 25.72665294, -80.25199189 25.72660617, -80.25290319 25.72659434, -80.25290193 25.72631095, -80.25288156 25.72616777, -80.25286729 25.7255349, -80.25348702 25.72551881, -80.25347968 25.72523539, -80.25553042 25.72515784, -80.2575841 25.72509403, -80.25758161 25.72500597, -80.2575087 25.72500835, -80.25749817 25.72474692, -80.2584947 25.72470523, -80.25845526 25.7237173, -80.26155413 25.72361197, -80.26137209 25.7199431, -80.26107991 25.7119164, -80.25929942 25.71198441, -80.25901393 25.71198571, -80.25898855 25.71117944, -80.25897219 25.71087946, -80.26104868 25.71083223, -80.26099635 25.70901594, -80.25280971 25.7092945, -80.2485976 25.70941045, -80.24836058 25.70941168, -80.24835308 25.70942018, -80.24754378 25.7094315, -80.24853572 25.71058392, -80.24856334 25.71150576, -80.2489674 25.71245155, -80.24899016 25.71318077, -80.24871546 25.71388094, -80.24782997 25.71463299, -80.24770465 25.7147589, -80.24748367 25.71512644, -80.24737959 25.71525522, -80.24726075 25.71531788, -80.24713904 25.71535302, -80.24709677 25.71531428, -80.24711558 25.71522084, -80.24687042 25.71508475, -80.24651881 25.71545712, -80.24674275 25.71558484, -80.24693593 25.71577568, -80.24685632 25.71587706, -80.24680745 25.71592083, -80.24672846 25.71592593, -80.24664658 25.71590624, -80.24656157 25.7159003, -80.24647952 25.71590813, -80.24640045 25.71592423, -80.24634552 25.71596522, -80.24613621 25.71592562, -80.24569243 25.71646258, -80.24500457 25.71717436, -80.24493698 25.71729782, -80.24495664 25.71755105, -80.24491964 25.7176389, -80.24481915 25.71767965, -80.2446972 25.7177533, -80.24460719 25.71805823, -80.24459435 25.71816822, -80.24461177 25.71829487, -80.24469232 25.7185264, -80.2447343 25.71861191, -80.24444964 25.71895985, -80.24436542 25.71930883, -80.24428295 25.71938269, -80.24411877 25.71940935, -80.24392351 25.71954866, -80.24371231 25.71980618, -80.24298408 25.72065256, -80.24269321 25.72101973, -80.24281104 25.72111939, -80.24228088 25.72186224, -80.24244094 25.72200614, -80.24220779 25.72237086, -80.24188759 25.72209406, -80.24118612 25.72302861, -80.24180563 25.72352432, -80.24141377 25.72400927, -80.24388801 25.72612413, -80.24408437 25.72629298, -80.2441417 25.72635381, -80.24436165 25.72615411, -80.24464711 25.72568236, -80.24481325 25.72534756, -80.24501892 25.72500471, -80.24515353 25.72485133, -80.24588577 25.7248166, -80.24588209 25.72491838, -80.24590068 25.72534218, -80.24543368 25.72535351, -80.24544616 25.72566411, -80.24591495 25.72565121, -80.24592264 25.72608646, -80.24607861 25.72607825, -80.24608821 25.72639457, -80.24558415 25.72640531, -80.2451801 25.72641697))"
T3-R,"POLYGON((-80.17685893 25.8475377, -80.17845389 25.84772556, -80.17844371 25.84743938, -80.17861368 25.84748161, -80.17881011 25.84677565, -80.17897313 25.84650419, -80.17914759 25.84677755, -80.17923766 25.84694314, -80.17930702 25.84702607, -80.17938565 25.84708704, -80.17990578 25.84705696, -80.18027644 25.84709757, -80.18115516 25.84709428, -80.18155991 25.84704153, -80.1822695 25.8468722, -80.18274777 25.84674008, -80.18387389 25.84657309, -80.18384883 25.84579434, -80.18363291 25.84580138, -80.18351237 25.84342912, -80.18346001 25.84175607, -80.18346011 25.84174231, -80.18386149 25.84173356, -80.18384595 25.84134005, -80.17452571 25.84157351, -80.17430243 25.84176482, -80.17346345 25.84393079, -80.17318194 25.84462525, -80.17314077 25.84486163, -80.17336975 25.84516281, -80.17370734 25.84558568, -80.17402359 25.84601667, -80.17413037 25.845965, -80.17420856 25.84608925, -80.174303 25.84606228, -80.17597067 25.8467238, -80.17599491 25.84673494, -80.17600608 25.84687807, -80.17640743 25.84687759, -80.17641113 25.84722152, -80.176849 25.84721575, -80.17685916 25.84750469, -80.17685893 25.8475377), (-80.18068604 25.84634054, -80.18028768 25.8463493, -80.18025995 25.84596121, -80.18066743 25.84595251, -80.18067826 25.84614516, -80.18068604 25.84634054))"
T3-R,"POLYGON((-80.19409134 25.75873522, -80.19536748 25.75782059, -80.19576236 25.75828499, -80.19662303 25.75770647, -80.19730722 25.75852187, -80.19833875 25.75783698, -80.19903776 25.7573511, -80.19919029 25.7572584, -80.1998678 25.75680541, -80.19999653 25.75663828, -80.20003368 25.75653394, -80.19984697 25.75628805, -80.20039434 25.75576006, -80.20201826 25.75461892, -80.20283622 25.75405939, -80.20299228 25.75389242, -80.20413998 25.75308706, -80.20501272 25.75250855, -80.20501278 25.7525003, -80.20555628 25.75209057, -80.20643203 25.75151482, -80.20735984 25.75087607, -80.20736285 25.75088159, -80.20768338 25.75064948, -80.20752052 25.75046976, -80.20672302 25.75024256, -80.20489877 25.75137165, -80.2044222 25.75085455, -80.20413839 25.75104559, -80.20404372 25.75111936, -80.20422455 25.7513377, -80.20375476 25.75162677, -80.20362964 25.75171137, -80.20341558 25.75146534, -80.20328123 25.7515664, -80.20259144 25.7520441, -80.20246012 25.75214518, -80.20245712 25.75213966, -80.20220991 25.75230889, -80.19931633 25.75432071, -80.19887078 25.7546154, -80.19883101 25.75465645, -80.19876699 25.75468911, -80.19862354 25.75478737, -80.19815952 25.75511772, -80.19785745 25.7553114, -80.19784839 25.75530309, -80.19712197 25.75579982, -80.19713101 25.75581052, -80.19688173 25.75598185, -80.19689092 25.7559928, -80.19664461 25.75616327, -80.19662699 25.75614229, -80.19614525 25.7564685, -80.19372466 25.75814441, -80.19342259 25.75833533, -80.19343264 25.75834017, -80.19409134 25.75873522))"
T3-R,"POLYGON((-80.21896681 25.76455773, -80.22039209 25.76451585, -80.22227635 25.76444614, -80.2226075 25.76445066, -80.22429114 25.76439361, -80.22657944 25.76433425, -80.22655625 25.76369308, -80.22757734 25.76366273, -80.22749473 25.76140347, -80.22849448 25.76138126, -80.22849903 25.7616179, -80.22849176 25.7618022, -80.22856501 25.7636322, -80.23010877 25.76359085, -80.23007166 25.76274876, -80.23007866 25.76260573, -80.23004699 25.76186271, -80.2300993 25.76176119, -80.23002594 25.75994494, -80.22940914 25.75994993, -80.22845801 25.7599724, -80.22842117 25.75909179, -80.22851551 25.75906753, -80.22877379 25.7590634, -80.22877654 25.75910743, -80.22908043 25.75909803, -80.2290807 25.75905677, -80.22963677 25.75904595, -80.22960011 25.75813508, -80.23039921 25.7581283, -80.23039228 25.75778985, -80.23110949 25.75776063, -80.23112253 25.7580936, -80.23086117 25.75810598, -80.23087032 25.758571, -80.23226828 25.7585151, -80.23250527 25.75851359, -80.23450205 25.7584113, -80.23448688 25.75793525, -80.23445596 25.7575444, -80.23439583 25.75649859, -80.23432841 25.75422015, -80.23796599 25.75407416, -80.23787446 25.7522303, -80.23791396 25.7522305, -80.23790107 25.75187002, -80.23782206 25.75187235, -80.23779607 25.75118439, -80.23777786 25.75118154, -80.237774 25.75083486, -80.23644611 25.75087467, -80.23598733 25.75088052, -80.2341975 25.7509454, -80.23241078 25.75099928, -80.23013643 25.75105605, -80.23014774 25.75142204, -80.22979223 25.75143116, -80.2297764 25.75105965, -80.22817493 25.75112271, -80.22803826 25.75111648, -80.22410933 25.75122766, -80.22410944 25.75121115, -80.22402744 25.75120796, -80.2240816 25.75269121, -80.22410896 25.7526886, -80.22416337 25.75413332, -80.223115 25.75416625, -80.22312788 25.75452124, -80.22322817 25.75451627, -80.22324028 25.75498956, -80.22215856 25.7550113, -80.22214337 25.75501122, -80.22214048 25.75498919, -80.22203109 25.75499136, -80.22011058 25.75505262, -80.22011067 25.75503886, -80.22001039 25.75504108, -80.2181658 25.75510822, -80.21816075 25.75495137, -80.2162434 25.75499333, -80.21622791 25.75179899, -80.21418587 25.75186777, -80.21418834 25.7531152, -80.21350531 25.75233457, -80.21281703 25.75281921, -80.21284565 25.7528565, -80.21206751 25.75337504, -80.21197798 25.75343784, -80.21198501 25.75344613, -80.21070936 25.75431138, -80.21075457 25.75436665, -80.21033645 25.75465327, -80.2102973 25.75460078, -80.20990046 25.75488614, -80.20991853 25.75490963, -80.20864283 25.75577761, -80.20847184 25.75590599, -80.2072876 25.75672494, -80.2068115 25.757047, -80.20680246 25.75703594, -80.2067048 25.75710144, -80.20597828 25.75761748, -80.20595115 25.75758431, -80.20502025 25.75822304, -80.20438531 25.75867078, -80.20429986 25.75872809, -80.20429382 25.75872255, -80.20230981 25.76009285, -80.20183061 25.76042037, -80.20182761 25.76041485, -80.20141852 25.760707, -80.2006128 25.76124733, -80.20133331 25.76209043, -80.20128142 25.76212591, -80.20135683 25.76220887, -80.20201216 25.76280399, -80.20276908 25.76229364, -80.203363 25.76298747, -80.20418097 25.76243343, -80.20446134 25.76276237, -80.20529761 25.76219742, -80.20583129 25.76281387, -80.20621907 25.7625271, -80.20666222 25.76305226, -80.20676596 25.76298679, -80.20751383 25.76246262, -80.20804754 25.76307631, -80.21134784 25.76297868, -80.21128494 25.7610029, -80.21126476 25.76083772, -80.2122107 25.76022105, -80.21411501 25.75894098, -80.2142456 25.75894994, -80.21424437 25.75913702, -80.21427033 25.76007672, -80.21458144 25.76007222, -80.21458175 25.76039988, -80.2147638 25.76039133, -80.21476472 25.76086214, -80.21735076 25.76079353, -80.21783077 25.76079886, -80.21820151 25.76078985, -80.21828039 25.76080678, -80.21831113 25.76121689, -80.21836198 25.76273037, -80.21840693 25.7637541, -80.21893568 25.76374318, -80.2189616 25.76442564, -80.21896681 25.76455773), (-80.22648994 25.76197819, -80.2262569 25.76198211, -80.22624521 25.76157107, -80.22646913 25.76156755, -80.22648994 25.76197819), (-80.22620593 25.75445784, -80.22616409 25.7529444, -80.22817869 25.75289182, -80.22822656 25.75441623, -80.22620593 25.75445784), (-80.22822656 25.75441629, -80.23026546 25.75436931, -80.23027065 25.7545069, -80.23026549 25.75436381, -80.23070309 25.75434686, -80.23070357 25.75521628, -80.2302994 25.75523065, -80.23034148 25.75624335, -80.22828737 25.75629025, -80.22823268 25.75453717, -80.22822656 25.75441629))"
T3-R,"POLYGON((-80.21680196 25.74301717, -80.2148185 25.74436563, -80.21155922 25.74661234, -80.21334339 25.74878177, -80.22581268 25.74435295, -80.22626341 25.74417927, -80.22622013 25.7433564, -80.22803113 25.74328897, -80.22802476 25.74286523, -80.22866588 25.74284387, -80.22865444 25.74273376, -80.22969672 25.742687, -80.2298061 25.74268483, -80.22981507 25.74270688, -80.22982329 25.74237402, -80.23019171 25.7422439, -80.23025265 25.74221396, -80.23169904 25.74168234, -80.233736 25.74095572, -80.23380589 25.74095334, -80.23380822 25.7410634, -80.23427101 25.74090076, -80.23426643 25.74066687, -80.2351931 25.74064422, -80.23518005 25.74031125, -80.23638929 25.74027907, -80.23638517 25.73997366, -80.23640645 25.73997102, -80.23638338 25.73930233, -80.2366629 25.73929554, -80.23666 25.73879753, -80.23731329 25.73877069, -80.23727347 25.7378708, -80.23756513 25.73786408, -80.23755955 25.73778701, -80.23710396 25.73730039, -80.23707041 25.73732223, -80.23677767 25.7370208, -80.23737763 25.73653601, -80.23646787 25.73558849, -80.23587659 25.73494709, -80.23467564 25.73369169, -80.23426961 25.7340087, -80.23393781 25.73364379, -80.23343733 25.73400433, -80.23259866 25.73310298, -80.23183569 25.73365748, -80.23041678 25.73465422, -80.22921426 25.73553654, -80.22802961 25.73647121, -80.22783737 25.73660501, -80.22778611 25.73654696, -80.2266172 25.73457632, -80.22662898 25.73463416, -80.22656594 25.73451827, -80.22653569 25.73449885, -80.22647853 25.73441326, -80.22642705 25.73438822, -80.22637545 25.73438245, -80.22630549 25.73439583, -80.22604345 25.734521, -80.22597939 25.73456193, -80.22592154 25.73458363, -80.22573822 25.73474774, -80.22564679 25.73479402, -80.22551562 25.73487862, -80.22536952 25.73492461, -80.22510748 25.73504703, -80.22503428 25.73509341, -80.22496706 25.73515358, -80.22493052 25.73516714, -80.22482724 25.73516659, -80.22274855 25.73624504, -80.22299195 25.73665353, -80.22282125 25.73674341, -80.22258092 25.73633219, -80.22151109 25.73688499, -80.22126704 25.73704326, -80.2211142 25.73719101, -80.22093714 25.73732488, -80.22086059 25.73741801, -80.22072873 25.73760715, -80.22067954 25.73769768, -80.22055708 25.73784284, -80.2204803 25.73797174, -80.22031704 25.73831754, -80.22013702 25.73844038, -80.22048034 25.73889618, -80.21922542 25.73987718, -80.21923746 25.73989375, -80.21916731 25.7399374, -80.21929976 25.74012245, -80.21922975 25.74014408, -80.21917473 25.74019606, -80.2190321 25.7402882, -80.21901602 25.74026683, -80.21875488 25.74043714, -80.21849811 25.74007413, -80.21838665 25.73993046, -80.21713481 25.73997326, -80.21716701 25.74000438, -80.21740499 25.74005685, -80.21748073 25.74008303, -80.21766955 25.740314, -80.21729254 25.74055192, -80.21839814 25.74188945, -80.21720482 25.7427332, -80.21680196 25.74301717), (-80.21952468 25.74103434, -80.21917545 25.74055098, -80.21939206 25.74040908, -80.21941933 25.74042023, -80.21974434 25.74088969, -80.21952468 25.74103434), (-80.22679722 25.73961768, -80.22675204 25.73955691, -80.22639143 25.73895246, -80.22579051 25.73792853, -80.22568818 25.73778217, -80.22648359 25.7373847, -80.22704751 25.73708505, -80.22817173 25.73892338, -80.22758048 25.7392229, -80.22679722 25.73961768), (-80.22965448 25.73887346, -80.22966769 25.73917892, -80.22903874 25.73920036, -80.22902858 25.73889216, -80.22961301 25.73887503, -80.22965448 25.73887346))"
T3-R,"POLYGON((-80.20645016 25.75015853, -80.20643007 25.74998234, -80.20701043 25.74996624, -80.20702555 25.74997733, -80.2087946 25.74983838, -80.20911401 25.74977409, -80.21090248 25.74945363, -80.21027244 25.74871287, -80.21017288 25.74860778, -80.20955208 25.7478478, -80.20893115 25.74710984, -80.20882557 25.74699646, -80.20917049 25.74675071, -80.20966487 25.74733117, -80.20979615 25.74723284, -80.21012573 25.74700902, -80.20990268 25.74674368, -80.21090061 25.74605852, -80.20957746 25.7444721, -80.20968255 25.74465975, -80.20972113 25.74479753, -80.2097421 25.74484166, -80.20977222 25.74488034, -80.20984777 25.74494128, -80.20991134 25.74497464, -80.209963 25.74497217, -80.2099962 25.74500537, -80.20999882 25.74506866, -80.20998328 25.74512085, -80.20996793 25.74514553, -80.20992513 25.74518657, -80.20978166 25.74529034, -80.20955308 25.7454019, -80.2094679 25.7454207, -80.20934038 25.745409, -80.20929176 25.74541149, -80.20926742 25.74541686, -80.20922473 25.74544139, -80.20918487 25.7454962, -80.2091629 25.74560338, -80.20914461 25.74561154, -80.20915653 25.74564737, -80.20915023 25.74568035, -80.20909243 25.74569379, -80.20900749 25.74567407, -80.20877117 25.74557924, -80.20875921 25.74554891, -80.20878697 25.74548578, -80.20882343 25.74548598, -80.20896899 25.74552529, -80.20900548 25.74551999, -80.20919157 25.74540269, -80.20933154 25.74536769, -80.20945313 25.74535734, -80.20969669 25.74527612, -80.20978816 25.74522983, -80.20984007 25.74518611, -80.20987685 25.74513678, -80.209874 25.74510926, -80.20989246 25.74507359, -80.20988064 25.745024, -80.20985952 25.74500188, -80.20983529 25.74499074, -80.20977157 25.74497939, -80.2097413 25.74496272, -80.20970512 25.74492125, -80.20968711 25.74488814, -80.20966654 25.74478348, -80.20963636 25.74475305, -80.20960673 25.74464008, -80.20948065 25.74441104, -80.20942317 25.74437496, -80.20931041 25.74442938, -80.20925875 25.74443185, -80.20923741 25.74444274, -80.20921906 25.7444619, -80.20920669 25.74449484, -80.20922157 25.7445417, -80.20888364 25.74510938, -80.20887431 25.74514235, -80.20888923 25.7451837, -80.20878796 25.74533722, -80.20846977 25.74567665, -80.20775058 25.7460139, -80.20721751 25.74623111, -80.20693432 25.74633136, -80.20674844 25.74641564, -80.20652893 25.74653275, -80.2063306 25.74666373, -80.2061263 25.74677817, -80.20591315 25.7468513, -80.20580978 25.74686449, -80.20573663 25.74689986, -80.20573658 25.74690811, -80.20678506 25.74822069, -80.20687237 25.74833947, -80.2051419 25.74953236, -80.2039816 25.75037412, -80.20645016 25.75015853))"
T3-R,"POLYGON((-80.17125374 25.85561374, -80.17387422 25.85552479, -80.17973022 25.85534287, -80.17965296 25.85373282, -80.18070218 25.85370573, -80.18068645 25.85333972, -80.18104535 25.85332524, -80.18104757 25.85300336, -80.18158583 25.85299263, -80.18156823 25.85201584, -80.18294295 25.85196306, -80.18377031 25.85191819, -80.18431165 25.85190197, -80.18431095 25.85156081, -80.18414064 25.85156536, -80.18410814 25.85054171, -80.18393177 25.85054347, -80.1839246 25.85026005, -80.18392869 25.850106, -80.18390615 25.84940431, -80.18407037 25.84939973, -80.18405745 25.84906675, -80.18322419 25.84908958, -80.1832084 25.84873183, -80.1827462 25.84873748, -80.18272504 25.8482779, -80.18217769 25.84828583, -80.18218041 25.84833261, -80.17645412 25.84847633, -80.1764855 25.84921385, -80.17455128 25.84927715, -80.17441743 25.84928739, -80.17452442 25.84964291, -80.1723318 25.84969921, -80.17219864 25.85048256, -80.1721117 25.85074068, -80.17179492 25.85256845, -80.17161155 25.85357436, -80.17125374 25.85561374), (-80.17970976 25.85343325, -80.1796908 25.85309749, -80.1800892 25.85308599, -80.1800783 25.85309596, -80.17970976 25.85343325))"
T3-R,"POLYGON((-80.18276496 25.83361669, -80.18354038 25.83359079, -80.18353024 25.83329635, -80.18348441 25.83288615, -80.18347369 25.832677, -80.18279561 25.8326952, -80.18278878 25.83236226, -80.18274624 25.83235926, -80.18273959 25.83199881, -80.18342076 25.83197238, -80.18341812 25.83191459, -80.18339429 25.83184292, -80.18332535 25.83169947, -80.18379749 25.83156456, -80.18388591 25.83152654, -80.1837206 25.83125048, -80.18378767 25.83122335, -80.18395817 25.83118579, -80.18393776 25.83061616, -80.18434524 25.83059919, -80.18432462 25.83005983, -80.18465914 25.83004245, -80.1846499 25.82961595, -80.1846621 25.82961597, -80.18477865 25.82945985, -80.18477708 25.82924524, -80.18514503 25.8292308, -80.18502237 25.82894123, -80.18530257 25.82886577, -80.18513217 25.82844387, -80.18567037 25.82842763, -80.18566394 25.82803416, -80.18579773 25.82802941, -80.18592382 25.82781827, -80.18591583 25.82765315, -80.18615297 25.82764897, -80.18614641 25.82727476, -80.18627716 25.82726999, -80.18636652 25.82709441, -80.18635904 25.82685501, -80.18651103 25.82685586, -80.18648583 25.82596873, -80.18636369 25.82597111, -80.18635798 25.82556668, -80.18637087 25.82556629, -80.18636691 25.82525932, -80.18637648 25.82519335, -80.1863512 25.82444486, -80.18635728 25.8244449, -80.18631624 25.82333316, -80.18646216 25.82333122, -80.18645872 25.82294603, -80.18653168 25.82294368, -80.18651582 25.82259694, -80.18667087 25.82259505, -80.18665813 25.82223457, -80.18604697 25.82225591, -80.1860348 25.82181288, -80.18729338 25.82180067, -80.18780004 25.81927234, -80.18814896 25.81758501, -80.18852118 25.81604638, -80.18907528 25.81413184, -80.18907579 25.81405757, -80.18591686 25.81416646, -80.18529356 25.81419048, -80.1851202 25.81420602, -80.18514278 25.81445926, -80.18427146 25.81519171, -80.18329035 25.81597582, -80.1824833 25.81664259, -80.18169177 25.81725992, -80.18051803 25.81820249, -80.18006893 25.81853011, -80.17905012 25.81992475, -80.17868534 25.82036564, -80.17845783 25.82073853, -80.17817314 25.821466, -80.17801139 25.82199883, -80.18123429 25.82190147, -80.18138437 25.82571556, -80.1814756 25.82571057, -80.18151178 25.8257548, -80.18155424 25.82576879, -80.18199507 25.82576302, -80.1820447 25.82694634, -80.17929603 25.82702439, -80.17937378 25.82765211, -80.1795433 25.82863802, -80.17987792 25.82860689, -80.17990983 25.82927013, -80.17985687 25.82989712, -80.17979501 25.83005084, -80.17978756 25.83024889, -80.17985215 25.83058215, -80.17996195 25.8309707, -80.18018408 25.83138189, -80.18063314 25.83195118, -80.18161547 25.83189619, -80.18189814 25.83234624, -80.18191681 25.83272602, -80.18146985 25.8327345, -80.18147735 25.83297115, -80.18167498 25.83296676, -80.18168757 25.83334651, -80.1827549 25.83331125, -80.18275736 25.83339655, -80.18276496 25.83361669))"
T3-R,"POLYGON((-80.22237982 25.75042606, -80.22380195 25.75037587, -80.22416363 25.75035303, -80.22787376 25.75024619, -80.22933234 25.75019614, -80.2297122 25.75017889, -80.22971233 25.75015964, -80.23009521 25.75014515, -80.23195787 25.75009171, -80.2327267 25.75005999, -80.2361618 25.74996525, -80.23614766 25.74956348, -80.23780678 25.74950615, -80.23776309 25.74873555, -80.23752003 25.74873978, -80.23749606 25.7482114, -80.2377422 25.74820169, -80.2377128 25.74757148, -80.23770328 25.74715874, -80.23768809 25.74715866, -80.23766015 25.7463001, -80.23766927 25.74630015, -80.23762105 25.74481144, -80.23759371 25.74481129, -80.23755165 25.74426081, -80.23754626 25.7436775, -80.23758272 25.7436777, -80.23756686 25.74330618, -80.23757294 25.74330622, -80.23755037 25.74255774, -80.23754124 25.74256044, -80.23752874 25.74213943, -80.23599131 25.74218365, -80.23454186 25.74224757, -80.23386429 25.74226877, -80.23387992 25.74267329, -80.23284783 25.74302553, -80.23219314 25.74326695, -80.2319314 25.74334261, -80.23018624 25.74403498, -80.22782243 25.74408849, -80.22784552 25.74474618, -80.22582784 25.74482626, -80.22584337 25.74524179, -80.22447304 25.74527852, -80.22449761 25.74617283, -80.2222278 25.74624601, -80.22224591 25.74673034, -80.22219123 25.74673005, -80.22222556 25.74752261, -80.22225787 25.74769336, -80.22227695 25.74802912, -80.22227595 25.74818319, -80.22231346 25.74895375, -80.22232034 25.7492977, -80.22236921 25.75018939, -80.22237982 25.75042606), (-80.22722782 25.74751843, -80.22693471 25.74752922, -80.22690526 25.74700554, -80.22720359 25.74699737, -80.22722638 25.74744122, -80.22722782 25.74751843), (-80.23029646 25.74437821, -80.22986467 25.74439054, -80.22986047 25.74418352, -80.23026788 25.74417284, -80.23029166 25.74424504, -80.23029646 25.74437821), (-80.23393263 25.74392817, -80.23390708 25.74317418, -80.23593063 25.74312153, -80.2359534 25.74383699, -80.23393263 25.74392817))"
