zone_code,geography
S,"POLYGON((-80.28344349 25.64525645, -80.29063546 25.64506664, -80.29058858 25.6435621, -80.28919493 25.64274119, -80.29194316 25.63866564, -80.29639435 25.63863108, -80.29670962 25.63802902, -80.29698715 25.63744121, -80.29319605 25.63752404, -80.29313134 25.63619665, -80.29325256 25.63619391, -80.29323942 25.63585821, -80.29325469 25.63584677, -80.29331859 25.63584238, -80.29329107 25.63522637, -80.29341267 25.63522524, -80.29339294 25.63470017, -80.2932099 25.63461147, -80.29311108 25.6345723, -80.29308785 25.63457093, -80.29301462 25.63460417, -80.29300425 25.63460267, -80.29298698 25.63456739, -80.2930404 25.63452309, -80.2930401 25.6345136, -80.29284691 25.63433176, -80.29271137 25.63421939, -80.29247401 25.63403355, -80.29239961 25.63399432, -80.29237576 25.63399852, -80.29232943 25.6340458, -80.29221819 25.63405966, -80.29194044 25.63403528, -80.29178006 25.6340345, -80.29167194 25.63405845, -80.2916369 25.63407555, -80.29160814 25.63410564, -80.29159227 25.63410413, -80.2915733 25.63408964, -80.29149224 25.63410076, -80.29144146 25.63409476, -80.29142597 25.63402991, -80.29144208 25.63372193, -80.29145027 25.63367878, -80.29148395 25.6336228, -80.29153349 25.63356978, -80.29163728 25.63347239, -80.29183826 25.63332078, -80.29185901 25.63330217, -80.29187032 25.63327055, -80.29179583 25.63297653, -80.29164003 25.63226699, -80.29151113 25.63157359, -80.29146276 25.63136102, -80.29140042 25.63116099, -80.291282 25.63104705, -80.29066769 25.6306789, -80.290541 25.63061903, -80.2904177 25.63060225, -80.28932348 25.63063713, -80.28869995 25.63064072, -80.2878552 25.63063099, -80.28768082 25.6306196, -80.28758771 25.63062968, -80.28748735 25.63069147, -80.28748132 25.63074845, -80.28752098 25.63076994, -80.2875597 25.63077716, -80.28763353 25.6307494, -80.28913788 25.63072158, -80.28928511 25.63073636, -80.2892848 25.63078907, -80.28924524 25.63092243, -80.28919827 25.63099952, -80.288671 25.63165767, -80.28857314 25.63181535, -80.28852983 25.6319276, -80.28849807 25.63205397, -80.28844499 25.63250707, -80.28835807 25.63278078, -80.28833329 25.63303721, -80.28831561 25.6331017, -80.28825463 25.63322661, -80.28817247 25.63335273, -80.28806721 25.63345062, -80.28800846 25.63355226, -80.28795698 25.63373476, -80.28793186 25.63404742, -80.28791583 25.63413521, -80.28789094 25.6342017, -80.28782593 25.63427864, -80.28774622 25.6342813, -80.28766892 25.63421816, -80.28757223 25.63416959, -80.28745365 25.63406767, -80.28741576 25.63401953, -80.2873905 25.63395804, -80.28738182 25.63388003, -80.28739126 25.63383032, -80.28743757 25.63373599, -80.28749455 25.63369314, -80.28751488 25.63366882, -80.28759823 25.63348796, -80.28761326 25.63342169, -80.28759212 25.63335561, -80.28754272 25.63328367, -80.28746066 25.63323682, -80.28739481 25.63323318, -80.28730499 25.63325928, -80.28717757 25.63334521, -80.28711133 25.63339714, -80.28704047 25.63348335, -80.28695854 25.63352736, -80.28673637 25.63370622, -80.28667322 25.63376288, -80.28664164 25.63381676, -80.28662127 25.63396674, -80.28661916 25.63404766, -80.28660582 25.63410792, -80.28641353 25.63448036, -80.28637959 25.63474498, -80.28636921 25.6348959, -80.28637154 25.63561965, -80.28636052 25.63582931, -80.28634281 25.6359393, -80.2863046 25.63605598, -80.28616208 25.63635495, -80.28611793 25.63651302, -80.28598452 25.63689742, -80.2858421 25.63720521, -80.2857447 25.63744583, -80.28571067 25.63763457, -80.28569802 25.63791786, -80.285711 25.63803972, -80.28574343 25.63811941, -80.28593888 25.63845095, -80.28596878 25.63849584, -80.28601247 25.63852588, -80.28608354 25.63856351, -80.28627235 25.63862906, -80.28632187 25.63860196, -80.28638079 25.63855358, -80.28644869 25.63848575, -80.286515 25.63840157, -80.28671767 25.63798001, -80.28678962 25.63786851, -80.28688877 25.63779443, -80.28694865 25.63771456, -80.28704923 25.63755411, -80.28708802 25.63748719, -80.28715812 25.63722655, -80.28725453 25.63715245, -80.28748101 25.63687518, -80.28758349 25.63670169, -80.28768833 25.63659283, -80.28779429 25.63652936, -80.28800734 25.63643531, -80.28809608 25.63626673, -80.28809916 25.63620957, -80.28819813 25.63616531, -80.28824241 25.63609593, -80.28828195 25.63590225, -80.28833481 25.63577326, -80.28870932 25.63527159, -80.28915032 25.63465127, -80.28960065 25.63408873, -80.28986181 25.63393674, -80.29008423 25.63382873, -80.29016822 25.63380429, -80.29025708 25.63382218, -80.29043394 25.63397161, -80.29057851 25.63414393, -80.29069147 25.63437052, -80.29054004 25.63495608, -80.29062006 25.6351231, -80.29052059 25.63603272, -80.29044008 25.6362073, -80.29021579 25.63644335, -80.28995241 25.63655229, -80.28980526 25.63673454, -80.28982377 25.63697323, -80.28951964 25.63736425, -80.28935453 25.63740979, -80.28920513 25.63765032, -80.28920077 25.6379392, -80.2891833 25.63793791, -80.2891618 25.63795634, -80.28907097 25.6380036, -80.28886465 25.63817469, -80.28871361 25.63836674, -80.28857048 25.63858215, -80.28834853 25.63879895, -80.28824323 25.63894845, -80.2881877 25.6390089, -80.28804112 25.63914213, -80.2879794 25.63925077, -80.2879333 25.63938271, -80.28789885 25.63954328, -80.28780746 25.63967142, -80.28771248 25.63974061, -80.28753075 25.63982009, -80.28732173 25.63985121, -80.28724078 25.63987939, -80.28713999 25.63993248, -80.28712556 25.64003956, -80.28714261 25.64015395, -80.28716191 25.64022191, -80.2871551 25.64037368, -80.28712151 25.64038959, -80.28704654 25.64040708, -80.28697755 25.6404121, -80.28694198 25.64042979, -80.28689556 25.6406153, -80.28683585 25.6407168, -80.28675837 25.64082537, -80.28671484 25.6408573, -80.28660615 25.64091213, -80.28651334 25.6409474, -80.2864184 25.64100944, -80.2864181 25.64105945, -80.2863506 25.64114484, -80.28633091 25.64115473, -80.28627518 25.64114829, -80.28612463 25.64107357, -80.28597285 25.64097665, -80.28591056 25.64092826, -80.28588523 25.64088182, -80.28589918 25.6408551, -80.28592695 25.64082309, -80.28606556 25.6407059, -80.28615716 25.64054383, -80.28637491 25.64028201, -80.28643321 25.64018463, -80.28646464 25.64007665, -80.28644623 25.63993703, -80.2864086 25.63979383, -80.28640252 25.63956814, -80.286394 25.63953112, -80.28631139 25.63945941, -80.28624201 25.63936795, -80.28618479 25.63925208, -80.28619089 25.63914585, -80.28615923 25.63907967, -80.28611726 25.63903325, -80.28596921 25.63894273, -80.28570132 25.63867071, -80.28556498 25.638571, -80.28536687 25.63826703, -80.28532801 25.63818313, -80.28529863 25.63803203, -80.28534561 25.63727286, -80.28615491 25.63530383, -80.28620461 25.63510054, -80.28621783 25.6350041, -80.28624517 25.63466993, -80.28624746 25.63445289, -80.28623188 25.63423686, -80.28621282 25.63409055, -80.28619762 25.63378505, -80.2861677 25.63372913, -80.28616835 25.6336191, -80.28637441 25.63305125, -80.28645878 25.63291983, -80.28684007 25.63196149, -80.28701348 25.63149106, -80.28710218 25.63120914, -80.28717868 25.63086073, -80.28717432 25.63082333, -80.28714692 25.63080971, -80.28713315 25.63081379, -80.28705753 25.63101481, -80.28683013 25.63151404, -80.28678069 25.63174113, -80.28664478 25.63206642, -80.28652265 25.63238554, -80.28631879 25.63277589, -80.28630131 25.63282771, -80.2862974 25.63290658, -80.28620596 25.63307222, -80.28608504 25.6333789, -80.28587324 25.63375675, -80.28586023 25.63382728, -80.28592997 25.63403834, -80.28592758 25.6340539, -80.28591262 25.63406732, -80.28582913 25.63411668, -80.28582059 25.6341385, -80.28582923 25.6342247, -80.28573687 25.63435193, -80.28561496 25.63443957, -80.28550496 25.63445149, -80.28542679 25.63450301, -80.28538987 25.63454954, -80.28531238 25.63467788, -80.2850577 25.63514064, -80.28470614 25.63552715, -80.28463827 25.63557872, -80.28457059 25.63559812, -80.28450746 25.63558747, -80.28437812 25.63561274, -80.28437447 25.6356501, -80.28439544 25.63578099, -80.28436891 25.63581304, -80.28413103 25.63595513, -80.28402359 25.63611239, -80.2840041 25.63611644, -80.28400688 25.63603445, -80.28404207 25.63589449, -80.28406392 25.63587798, -80.28415798 25.63585249, -80.28418101 25.63582977, -80.28422345 25.63562652, -80.28426414 25.63552499, -80.28420153 25.6354624, -80.28430288 25.63536532, -80.28443859 25.63526633, -80.28452894 25.63528546, -80.28467274 25.63517509, -80.28478682 25.6350542, -80.2848343 25.63496516, -80.28487664 25.63477851, -80.28487239 25.63472348, -80.284815 25.63464869, -80.28476801 25.63456103, -80.28487754 25.63452498, -80.28489206 25.63449624, -80.28490385 25.63444024, -80.28487779 25.6343934, -80.28478291 25.63435466, -80.2847335 25.63439373, -80.28468956 25.63446618, -80.28463124 25.6344524, -80.28461787 25.63439005, -80.28464934 25.63429678, -80.28492781 25.63407081, -80.28496708 25.63401391, -80.28493765 25.63396251, -80.28486447 25.63393763, -80.28479224 25.63395285, -80.28475328 25.63396962, -80.28468199 25.63400732, -80.2846325 25.6340486, -80.28460155 25.63405364, -80.28449402 25.63403651, -80.28446537 25.63403948, -80.28444472 25.63404665, -80.28438713 25.63410138, -80.28434588 25.63410637, -80.28428655 25.63406975, -80.28423303 25.63398966, -80.28420485 25.63394478, -80.284153 25.63380646, -80.28411424 25.63377721, -80.28405709 25.63375928, -80.28403412 25.63377163, -80.28396125 25.63389272, -80.28394613 25.63393313, -80.28391627 25.63394752, -80.2838538 25.63386209, -80.28373626 25.633793, -80.28363571 25.63375618, -80.28356585 25.63375895, -80.28351643 25.63378881, -80.28347401 25.63384315, -80.28344254 25.63389018, -80.28342491 25.63396587, -80.28338813 25.63399242, -80.28343435 25.63784772, -80.28343886 25.6415266, -80.28344349 25.64525645), (-80.29158879 25.63761932, -80.29161469 25.63770951, -80.29161937 25.63784339, -80.29158852 25.63797297, -80.29148301 25.6381531, -80.28932192 25.63820702, -80.28930215 25.63770153, -80.28942996 25.63745349, -80.28956838 25.63743155, -80.28990633 25.63699779, -80.28987869 25.63676465, -80.2899999 25.63660523, -80.2903038 25.63647627, -80.29051006 25.63624143, -80.29059739 25.63600644, -80.29070534 25.63507253, -80.29063597 25.63490187, -80.29079604 25.63436251, -80.29086179 25.63431038, -80.29092383 25.63427672, -80.29098275 25.63425689, -80.29103108 25.63426469, -80.2911335 25.63429855, -80.2912409 25.63429245, -80.29131645 25.63431663, -80.29153008 25.63453393, -80.29168843 25.63470842, -80.29170346 25.63475059, -80.29169375 25.63480041, -80.29160306 25.63493149, -80.29155613 25.63503027, -80.29161133 25.63500848, -80.29171723 25.63498251, -80.29186555 25.63497696, -80.29196318 25.63499237, -80.29205645 25.6350226, -80.2921719 25.63508611, -80.29222546 25.635129, -80.29227348 25.63508388, -80.29243822 25.63508244, -80.29244309 25.63550369, -80.29245787 25.63550311, -80.29245976 25.63564418, -80.29244452 25.63564474, -80.29245146 25.63633416, -80.29159926 25.6363426, -80.29159315 25.6364177, -80.29157596 25.63646895, -80.29149411 25.63658737, -80.29149755 25.63675687, -80.29148896 25.63680591, -80.29140105 25.63694737, -80.29140202 25.63697042, -80.29143641 25.63703828, -80.29143998 25.63709513, -80.29142832 25.63713671, -80.29139001 25.63719178, -80.29138338 25.63721375, -80.29155131 25.63754112, -80.29158879 25.63761932), (-80.29003019 25.63368817, -80.28998034 25.63363285, -80.28991993 25.63358582, -80.28985236 25.63354902, -80.28977679 25.63352337, -80.2896594 25.63350824, -80.28958161 25.63351353, -80.28946986 25.63354364, -80.28939808 25.63357974, -80.28903268 25.63344476, -80.28901252 25.63292862, -80.28914739 25.63215015, -80.2892978 25.63148195, -80.2895745 25.63102952, -80.29028554 25.63115139, -80.29054403 25.63142967, -80.2905043 25.63146, -80.29036316 25.63144719, -80.29062915 25.63292764, -80.29047849 25.63325156, -80.29033946 25.63341407, -80.29020072 25.63367662, -80.29013399 25.63367137, -80.29007535 25.63367698, -80.29003019 25.63368817))"
S,"POLYGON((-80.25800343 25.70484602, -80.25806882 25.70482993, -80.25810447 25.70480466, -80.25812992 25.70477066, -80.2581432 25.70471062, -80.25813333 25.70446639, -80.25799074 25.70447392, -80.25800343 25.70484602))"
S,"POLYGON((-80.27638117 25.70481778, -80.27639454 25.7052049, -80.27710555 25.70518504, -80.27721306 25.70517336, -80.27721141 25.70478559, -80.27718882 25.70478651, -80.27638117 25.70481778))"
S,"POLYGON((-80.25697765 25.7284467, -80.25699089 25.72876618, -80.25714059 25.72875897, -80.25712899 25.72844042, -80.25705239 25.7284436, -80.25697765 25.7284467))"
S,"POLYGON((-80.28825309 25.63735993, -80.28822324 25.63739026, -80.28797968 25.6377763, -80.28786232 25.63789046, -80.28782825 25.63796738, -80.28780694 25.63805648, -80.28779856 25.63814128, -80.28781518 25.63816989, -80.28787523 25.63818197, -80.28794762 25.6381813, -80.28803711 25.63815126, -80.2880776 25.63812164, -80.28839941 25.63769767, -80.28848934 25.6375956, -80.28853108 25.6375047, -80.28854339 25.63742947, -80.28852968 25.6374061, -80.28846078 25.63735377, -80.2883917 25.63733013, -80.28834819 25.63732992, -80.28825309 25.63735993))"
S,"POLYGON((-80.2593806 25.70691165, -80.25933776 25.70696091, -80.25932693 25.70700174, -80.25931526 25.70712034, -80.25929896 25.70718191, -80.25924613 25.70729906, -80.25936498 25.70725695, -80.25948982 25.70723263, -80.26089617 25.7072301, -80.26086452 25.70624371, -80.26080325 25.70624637, -80.260803 25.70614709, -80.26076774 25.70619177, -80.26061495 25.70620056, -80.26052472 25.70618772, -80.26042339 25.70614517, -80.26016692 25.70658176, -80.2597218 25.70689246, -80.25944482 25.70688784, -80.2593806 25.70691165))"
S,"POLYGON((-80.28561428 25.74476665, -80.28578325 25.74767884, -80.28494957 25.74847353, -80.2860346 25.74934789, -80.28608635 25.75120074, -80.28617067 25.75378723, -80.2863242 25.75781107, -80.28646659 25.76265583, -80.2855473 25.762688, -80.28557489 25.76365203, -80.28785387 25.76356755, -80.28688569 25.76276062, -80.28680312 25.76100018, -80.2867064 25.75787074, -80.28656339 25.75376328, -80.286456 25.75118989, -80.28640638 25.74931643, -80.28727499 25.74843611, -80.28633062 25.74764454, -80.28617304 25.74474931, -80.28616358 25.74474961, -80.28561428 25.74476665))"
S,"POLYGON((-80.26042884 25.70582026, -80.26048008 25.70584875, -80.26080566 25.70596122, -80.26097362 25.70596491, -80.261019 25.70596273, -80.26105343 25.70595095, -80.26112671 25.70583509, -80.26121271 25.70578471, -80.26129686 25.7057809, -80.26140153 25.70573486, -80.26146949 25.70573519, -80.2616557 25.70579503, -80.26171939 25.7058079, -80.26178608 25.70548926, -80.26221451 25.70520824, -80.26220175 25.70473451, -80.26190778 25.70474588, -80.26181485 25.70469881, -80.26174545 25.70471246, -80.26145096 25.70456502, -80.26132212 25.70448872, -80.26105699 25.70501983, -80.26088235 25.70498668, -80.26076714 25.70498686, -80.26065351 25.70500402, -80.26052472 25.70504063, -80.26045619 25.70507308, -80.26039457 25.7051153, -80.26034156 25.70516613, -80.2602943 25.70510571, -80.25998683 25.70534704, -80.26005964 25.70542135, -80.2601568 25.70548607, -80.26035419 25.70573315, -80.26042884 25.70582026))"
S,"POLYGON((-80.28545071 25.73853331, -80.28555882 25.73854734, -80.28577683 25.73855819, -80.28599476 25.73854599, -80.28621899 25.73851561, -80.28633644 25.73851139, -80.2864537 25.73851871, -80.28656938 25.73853745, -80.28675494 25.73851809, -80.28673609 25.73815858, -80.28665978 25.73815389, -80.28650793 25.7381686, -80.28643447 25.7381878, -80.28626913 25.73825629, -80.28609563 25.73830578, -80.28600004 25.73832424, -80.28580583 25.73834372, -80.28562016 25.73834044, -80.2853603 25.73829946, -80.28519344 25.73824903, -80.28494526 25.73814051, -80.2848473 25.73812294, -80.28479724 25.73812319, -80.2846995 25.73814172, -80.28461762 25.73817641, -80.28458357 25.73822123, -80.28458509 25.73828149, -80.28460943 25.73831566, -80.28464756 25.73833729, -80.28482077 25.73834138, -80.28496938 25.73836629, -80.28511017 25.73841584, -80.28523817 25.73848827, -80.28545071 25.73853331))"
S,"POLYGON((-80.2579852 25.7042954, -80.25811999 25.70429127, -80.25810789 25.70413017, -80.25808779 25.70406679, -80.25804674 25.7040125, -80.25797101 25.70395151, -80.2579852 25.7042954))"
S,"POLYGON((-80.27781447 25.66393256, -80.28287572 25.66378083, -80.28395175 25.6637604, -80.28395545 25.66359103, -80.28384432 25.66004062, -80.28393268 25.66004692, -80.28393263 25.65964256, -80.28391009 25.65858773, -80.28386789 25.65723514, -80.2838858 25.65677661, -80.28369465 25.65516551, -80.28366634 25.65377065, -80.28257074 25.65377046, -80.2825797 25.65414437, -80.28260133 25.65414439, -80.2826136 25.65450991, -80.27965899 25.65453962, -80.27966664 25.65637158, -80.27765869 25.65640373, -80.27772476 25.66023, -80.27781447 25.66393256))"
S,"POLYGON((-80.28755145 25.63171017, -80.28751849 25.63174796, -80.28750622 25.63178553, -80.28750679 25.63180245, -80.2875215 25.63182907, -80.28759625 25.63187028, -80.28764341 25.63184608, -80.28766561 25.63182363, -80.28768864 25.63177544, -80.28766964 25.63171747, -80.28765623 25.63170381, -80.28761514 25.63168857, -80.2875945 25.63168959, -80.28755145 25.63171017))"
S,"POLYGON((-80.25672301 25.70252132, -80.25682692 25.70256811, -80.25691097 25.70257258, -80.25698672 25.70253944, -80.25702284 25.70250033, -80.25706538 25.70243408, -80.25686624 25.70231317, -80.25672301 25.70252132))"
S,"POLYGON((-80.26984376 25.6903073, -80.26992302 25.69016192, -80.26995743 25.69016068, -80.27006984 25.68992227, -80.26989975 25.68996276, -80.2690181 25.68999326, -80.26903571 25.69030251, -80.26934107 25.69028475, -80.26959927 25.69029633, -80.26984376 25.6903073))"
S,"POLYGON((-80.25254587 25.7012614, -80.25269831 25.70129676, -80.25312343 25.70146606, -80.25446073 25.69917926, -80.25474335 25.69873696, -80.25496105 25.69850756, -80.25518456 25.69836463, -80.2551518 25.69828674, -80.25481558 25.69799673, -80.25479132 25.69786798, -80.25432034 25.69794536, -80.25422362 25.69742036, -80.25388623 25.69746474, -80.2538908 25.697554, -80.25396201 25.69805609, -80.25321552 25.69947014, -80.25326376 25.69946549, -80.25339499 25.69951302, -80.25351008 25.69959357, -80.25358678 25.69968063, -80.25360045 25.69980219, -80.25355746 25.6999085, -80.25336213 25.70021668, -80.25325128 25.7004621, -80.2531908 25.70054355, -80.25315087 25.70055487, -80.25307416 25.7005592, -80.25296411 25.70049381, -80.25295427 25.70045877, -80.25288759 25.70058911, -80.25254587 25.7012614))"
S,"POLYGON((-80.28765034 25.63199186, -80.28765629 25.63201777, -80.28769441 25.63202937, -80.28770776 25.63201249, -80.28770265 25.63198906, -80.28768629 25.63197668, -80.28766118 25.631976, -80.28765034 25.63199186))"
S,"POLYGON((-80.2572836 25.6891363, -80.25713741 25.68923054, -80.2568286 25.68939614, -80.25702978 25.68943089, -80.25766233 25.68944009, -80.25795846 25.68945962, -80.25786427 25.68943476, -80.257777 25.68939427, -80.25769984 25.6893396, -80.25763557 25.68927275, -80.25758652 25.68919613, -80.25755447 25.68911253, -80.25754059 25.68902496, -80.25754531 25.68893667, -80.2572836 25.6891363))"
S,"POLYGON((-80.26165368 25.69910789, -80.26184499 25.69921833, -80.2619925 25.69900619, -80.26181192 25.69889542, -80.26165368 25.69910789))"
S,"POLYGON((-80.26126161 25.72568929, -80.26165049 25.72567059, -80.26164037 25.72549067, -80.26125095 25.72550568, -80.26126161 25.72568929))"
S,"POLYGON((-80.25066857 25.70168529, -80.2509703 25.70182937, -80.25100545 25.7017272, -80.25111653 25.70126356, -80.25066374 25.70104113, -80.25036822 25.70150912, -80.25066857 25.70168529))"
S,"POLYGON((-80.26884637 25.68717288, -80.26888416 25.68719055, -80.26891504 25.6872169, -80.26893685 25.68725018, -80.26912201 25.68716676, -80.27100176 25.68710549, -80.27124771 25.68710327, -80.27141209 25.68682747, -80.2716717 25.68652068, -80.2714855 25.68651181, -80.26938638 25.68657423, -80.26939753 25.68656688, -80.26922545 25.68655042, -80.26894804 25.68663293, -80.26872949 25.68668626, -80.26864351 25.68668137, -80.26860196 25.68667073, -80.26837052 25.68659346, -80.26830114 25.6868688, -80.2684523 25.68697795, -80.26856484 25.68710155, -80.26866371 25.687239, -80.26868868 25.68720742, -80.26872175 25.68718386, -80.26875605 25.68717063, -80.2688019 25.68716555, -80.26884637 25.68717288))"
S,"POLYGON((-80.26123368 25.72517205, -80.26087821 25.72519388, -80.2608973 25.72552147, -80.26125095 25.72550568, -80.26123368 25.72517205))"
S,"POLYGON((-80.27653291 25.68944233, -80.27637931 25.68962201, -80.27620887 25.68978891, -80.27602291 25.68994175, -80.27672786 25.68991629, -80.27670082 25.68919969, -80.27653291 25.68944233))"
SD-B40,"POLYGON((-80.1229173 25.88346037, -80.12324516 25.88700546, -80.12410112 25.8869772, -80.12385062 25.88431025, -80.12427609 25.8842952, -80.12419104 25.88340588, -80.1237692 25.88342435, -80.1229173 25.88346037))"
SFR,"POLYGON((-80.26288904 25.68742773, -80.26265862 25.68777177, -80.26266091 25.6878318, -80.26276192 25.68791614, -80.26609826 25.6871073, -80.26643614 25.68703282, -80.26696124 25.68706581, -80.26769559 25.68686332, -80.26809521 25.68671805, -80.26830114 25.6868688, -80.2683443 25.6866954, -80.2683017 25.68665374, -80.26824133 25.68650125, -80.26823107 25.68600656, -80.26814712 25.6856139, -80.2680737 25.68250425, -80.26806383 25.68247342, -80.26803835 25.68245102, -80.26699155 25.68245428, -80.2669522 25.68246655, -80.26692847 25.68249764, -80.26701382 25.68563882, -80.26692006 25.68604365, -80.26690052 25.68635248, -80.26683158 25.6863922, -80.26671223 25.68638868, -80.26653398 25.68636603, -80.26642149 25.68632712, -80.26643256 25.68575773, -80.26607983 25.68531445, -80.26603508 25.68512275, -80.26642353 25.68481646, -80.26642275 25.68435475, -80.26624243 25.68398869, -80.26619483 25.68361203, -80.26636074 25.68307652, -80.26637066 25.68282001, -80.26602216 25.68249205, -80.26535512 25.68249162, -80.26495461 25.6828477, -80.26496917 25.68316556, -80.26501588 25.68356276, -80.26506703 25.68391803, -80.26515353 25.68423401, -80.2650823 25.68436821, -80.2648815 25.68433977, -80.26451218 25.68418839, -80.26411299 25.68405087, -80.26361873 25.6839722, -80.26158894 25.68403072, -80.26108303 25.68405714, -80.26080336 25.68420214, -80.26066711 25.68441692, -80.2606707 25.68506445, -80.2610389 25.68527284, -80.26249615 25.68472418, -80.26249043 25.68463637, -80.26332429 25.68460619, -80.2633254 25.68464136, -80.26069587 25.68562852, -80.260448 25.68553982, -80.26028757 25.68539757, -80.26022 25.68518486, -80.26019339 25.68417773, -80.26020453 25.68400179, -80.26028272 25.68372516, -80.26092487 25.68360933, -80.26427145 25.68352419, -80.26442292 25.68339667, -80.26440232 25.68257873, -80.26434682 25.68249952, -80.26000262 25.68255751, -80.25956152 25.68269138, -80.25910851 25.68309559, -80.25886979 25.68346151, -80.25872866 25.68388175, -80.25874504 25.68561982, -80.25873774 25.68646118, -80.25875011 25.68657757, -80.25892447 25.68689237, -80.25901094 25.68702693, -80.25922265 25.68710101, -80.26010848 25.68683286, -80.26081109 25.68670083, -80.26112871 25.68661999, -80.26151498 25.68648489, -80.26251082 25.68603914, -80.26330251 25.68571014, -80.26369228 25.68555924, -80.26457468 25.68532123, -80.26474804 25.68542966, -80.26498017 25.68573322, -80.26490474 25.68599499, -80.26471658 25.68607254, -80.2640312 25.68621207, -80.26312688 25.68634112, -80.26284868 25.68640033, -80.26275814 25.68646522, -80.26269126 25.68656969, -80.2626729 25.68668532, -80.26272976 25.68691303, -80.26280554 25.68702767, -80.26288904 25.68742773), (-80.25963071 25.68560529, -80.25974764 25.68574706, -80.25983772 25.68583177, -80.25993671 25.68590798, -80.26004365 25.68597491, -80.26015745 25.6860319, -80.260277 25.68607838, -80.26040109 25.6861139, -80.26052848 25.68613808, -80.26043133 25.68617696, -80.25983581 25.68632788, -80.25978605 25.68632786, -80.25973763 25.6863175, -80.25969317 25.68629736, -80.25965505 25.68626852, -80.25962535 25.68623254, -80.25960564 25.68619136, -80.25959701 25.68614719, -80.25956558 25.68562067, -80.25957503 25.68559819, -80.25959942 25.68558847, -80.25963071 25.68560529))"
SFR,"POLYGON((-80.13045326 25.88002113, -80.13063617 25.88017165, -80.13079936 25.8803397, -80.13098112 25.88056203, -80.13108157 25.88065767, -80.13141575 25.88023144, -80.13154513 25.88003994, -80.13166454 25.87984328, -80.13177372 25.87964186, -80.13187245 25.87943611, -80.13202319 25.87905628, -80.13210399 25.87879736, -80.13220067 25.87838095, -80.13219221 25.87833786, -80.13217873 25.87831941, -80.13213811 25.87829535, -80.13208952 25.87829362, -80.1310303 25.87810872, -80.13099684 25.8782921, -80.13090184 25.87862409, -80.13073159 25.87903059, -80.13064981 25.8791926, -80.13048063 25.87947994, -80.13020215 25.87985781, -80.13045326 25.88002113))"
